family,number_features,permutation,is_identity,assignment,roc_auc,delta_roc_auc,pr_auc_active,delta_pr_auc_active,pr_auc_inactive,delta_pr_auc_inactive,balanced_accuracy,delta_balanced_accuracy,macro_f1,delta_macro_f1,mcc,delta_mcc
size_shape,7,245,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP194;LNP782<-LNP858;LNP854<-LNP782;LNP858<-LNP854,0.25324675324675316,-0.04870129870129869,0.5339779342914138,-0.018090315944939817,0.34625850340136044,-0.08447742733457025,0.3831168831168831,-0.10064935064935071,0.3812500000000001,-0.09789893617021272,-0.22792115291927598,-0.1935607462820734
size_shape,7,246,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP194;LNP782<-LNP858;LNP854<-LNP854;LNP858<-LNP782,0.2922077922077922,-0.00974025974025966,0.546517119244392,-0.005551130991961695,0.3774376417233559,-0.05329828901257477,0.3831168831168831,-0.10064935064935071,0.3812500000000001,-0.09789893617021272,-0.22792115291927598,-0.1935607462820734
size_shape,7,247,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP782;LNP782<-LNP194;LNP854<-LNP854;LNP858<-LNP858,0.0,-0.30194805194805185,0.45805785123966947,-0.09401039899668417,0.27088319088319085,-0.15985273985273984,0.36363636363636365,-0.12012987012987014,0.30769230769230765,-0.17145662847790516,-0.3567530340063377,-0.3223926273691351
size_shape,7,248,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP782;LNP782<-LNP194;LNP854<-LNP858;LNP858<-LNP854,0.2889610389610389,-0.012987012987012936,0.5433875616362247,-0.008680688600128939,0.44621212121212117,0.015476190476190477,0.5194805194805194,0.03571428571428564,0.5183946488294314,0.03924571265921861,0.040291148201268875,0.07465155483847145
size_shape,7,249,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP782;LNP782<-LNP854;LNP854<-LNP194;LNP858<-LNP858,0.20454545454545447,-0.09740259740259738,0.5228230733912551,-0.02924517684509853,0.3167800453514739,-0.11395588538445678,0.4480519480519481,-0.0357142857142857,0.4375,-0.041648936170212814,-0.1130805588384352,-0.07872015220123262
size_shape,7,250,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP782;LNP782<-LNP854;LNP854<-LNP858;LNP858<-LNP194,0.2727272727272726,-0.02922077922077926,0.5392264867366954,-0.012841763499658265,0.4179808286951144,-0.012755102040816313,0.4480519480519481,-0.0357142857142857,0.4375,-0.041648936170212814,-0.1130805588384352,-0.07872015220123262
size_shape,7,251,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP782;LNP782<-LNP858;LNP854<-LNP194;LNP858<-LNP854,0.22402597402597396,-0.07792207792207789,0.5247752247752248,-0.027293025461128884,0.32358276643990924,-0.10715316429602145,0.4512987012987013,-0.03246753246753248,0.4514835605453088,-0.02766537562490401,-0.09631426606617752,-0.06195385942897494
size_shape,7,252,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP782;LNP782<-LNP858;LNP854<-LNP854;LNP858<-LNP194,0.12662337662337658,-0.17532467532467527,0.4954086317722681,-0.056659618464085515,0.28754251700680267,-0.14319341372912803,0.20454545454545453,-0.27922077922077926,0.2,-0.2791489361702128,-0.5997364375010102,-0.5653760308638076
size_shape,7,253,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP854;LNP782<-LNP194;LNP854<-LNP782;LNP858<-LNP858,0.0,-0.30194805194805185,0.45805785123966947,-0.09401039899668417,0.27088319088319085,-0.15985273985273984,0.36363636363636365,-0.12012987012987014,0.30769230769230765,-0.17145662847790516,-0.3567530340063377,-0.3223926273691351
size_shape,7,254,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP854;LNP782<-LNP194;LNP854<-LNP858;LNP858<-LNP782,0.2889610389610389,-0.012987012987012936,0.5428666921313979,-0.00920155810495571,0.44621212121212117,0.015476190476190477,0.5194805194805194,0.03571428571428564,0.5183946488294314,0.03924571265921861,0.040291148201268875,0.07465155483847145
