permutation,is_identity,assignment,row_weighted_roc_auc,row_weighted_delta_roc_auc,row_weighted_pr_auc_active,row_weighted_delta_pr_auc_active,row_weighted_pr_auc_inactive,row_weighted_delta_pr_auc_inactive,row_weighted_balanced_accuracy,row_weighted_delta_balanced_accuracy,row_weighted_macro_f1,row_weighted_delta_macro_f1,row_weighted_mcc,row_weighted_delta_mcc,source_balanced_roc_auc,source_balanced_delta_roc_auc,source_balanced_pr_auc_active,source_balanced_delta_pr_auc_active,source_balanced_pr_auc_inactive,source_balanced_delta_pr_auc_inactive,source_balanced_balanced_accuracy,source_balanced_delta_balanced_accuracy,source_balanced_macro_f1,source_balanced_delta_macro_f1,source_balanced_mcc,source_balanced_delta_mcc
157,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP854;LNP782<-LNP193;LNP854<-LNP782;LNP858<-LNP858,0.11904761904761904,-0.4285714285714286,0.33792596292596294,-0.16779794279794275,0.4192390942390942,-0.29288806431663583,0.3333333333333333,-0.20238095238095238,0.23529411764705882,-0.3004201680672269,-0.4605661864718383,-0.5319947579004097,0.06493506493506487,-0.24350649350649348,0.4758359701717428,-0.07786626699271543,0.2784919185847978,-0.19986305977018048,0.29545454545454547,-0.18831168831168832,0.26530612244897966,-0.21384281372123315,-0.46056618647183817,-0.4262057798346356
158,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP854;LNP782<-LNP193;LNP854<-LNP858;LNP858<-LNP782,0.6428571428571429,0.09523809523809523,0.55995670995671,0.0542328042328043,0.7745421245421246,0.06241496598639451,0.6904761904761905,0.15476190476190477,0.6904761904761905,0.15476190476190477,0.38095238095238093,0.30952380952380953,0.3474025974025974,0.03896103896103903,0.5566844919786095,0.002982254814151264,0.5392857142857143,0.060930735930735946,0.5876623376623377,0.10389610389610388,0.5847382431233363,0.10558930695312352,0.19738550848793068,0.23174591512513326
159,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP854;LNP782<-LNP782;LNP854<-LNP193;LNP858<-LNP858,0.11904761904761904,-0.4285714285714286,0.33792596292596294,-0.16779794279794275,0.4192390942390942,-0.29288806431663583,0.3333333333333333,-0.20238095238095238,0.23529411764705882,-0.3004201680672269,-0.4605661864718383,-0.5319947579004097,0.06493506493506487,-0.24350649350649348,0.4771215532755077,-0.07658068388895051,0.2784919185847978,-0.19986305977018048,0.36363636363636365,-0.12012987012987014,0.30769230769230765,-0.17145662847790516,-0.3567530340063377,-0.3223926273691351
160,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP854;LNP782<-LNP782;LNP854<-LNP858;LNP858<-LNP193,0.6190476190476191,0.0714285714285714,0.5450757575757575,0.03935185185185186,0.7575353218210361,0.045408163265306056,0.6071428571428572,0.07142857142857151,0.606060606060606,0.07034632034632027,0.21957751641341997,0.14814894498484854,0.3376623376623376,0.02922077922077926,0.5604234949111608,0.006721257746702625,0.5194444444444444,0.041089466089466065,0.5194805194805195,0.035714285714285754,0.5183946488294314,0.03924571265921861,0.040291148201269084,0.07465155483847166
161,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP854;LNP782<-LNP858;LNP854<-LNP193;LNP858<-LNP782,0.6428571428571429,0.09523809523809523,0.55995670995671,0.0542328042328043,0.7745421245421246,0.06241496598639451,0.6904761904761905,0.15476190476190477,0.6904761904761905,0.15476190476190477,0.38095238095238093,0.30952380952380953,0.3474025974025974,0.03896103896103903,0.5618792971734148,0.008177060008956571,0.5369047619047619,0.058549783549783574,0.5876623376623377,0.10389610389610388,0.5847382431233363,0.10558930695312352,0.19738550848793068,0.23174591512513326
162,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP854;LNP782<-LNP858;LNP854<-LNP782;LNP858<-LNP193,0.6190476190476191,0.0714285714285714,0.5450757575757575,0.03935185185185186,0.7575353218210361,0.045408163265306056,0.6904761904761905,0.15476190476190477,0.6904761904761905,0.15476190476190477,0.38095238095238093,0.30952380952380953,0.3376623376623376,0.02922077922077926,0.5588001182877842,0.005097881123325987,0.5194444444444444,0.041089466089466065,0.5876623376623377,0.10389610389610388,0.5847382431233363,0.10558930695312352,0.19738550848793068,0.23174591512513326
163,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP858;LNP782<-LNP193;LNP854<-LNP782;LNP858<-LNP854,0.16666666666666666,-0.38095238095238104,0.35419580419580426,-0.15152810152810142,0.4332413618127904,-0.2788857967429397,0.4166666666666667,-0.11904761904761901,0.2777777777777778,-0.2579365079365079,-0.31180478223116176,-0.3832333536597332,0.1363636363636363,-0.17207792207792205,0.5013068104377563,-0.052395426726701944,0.29399674399674397,-0.18435823435823434,0.4318181818181818,-0.051948051948051965,0.3454545454545454,-0.1336943907156674,-0.2405228464604172,-0.2061624398232146
164,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP858;LNP782<-LNP193;LNP854<-LNP854;LNP858<-LNP782,0.5238095238095238,-0.023809523809523836,0.5036426536426536,-0.002081252081252094,0.6304945054945055,-0.08163265306122458,0.6309523809523809,0.09523809523809523,0.606060606060606,0.07034632034632027,0.2828894749305018,0.2114609035019304,0.3116883116883116,0.0032467532467532756,0.5526560245310245,-0.0010462126334337407,0.4404761904761904,-0.0378787878787879,0.5844155844155844,0.1006493506493506,0.5555555555555556,0.07640661938534277,0.26189246330824845,0.296252869945451
165,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP858;LNP782<-LNP782;LNP854<-LNP193;LNP858<-LNP854,0.30952380952380953,-0.23809523809523814,0.4172910422910423,-0.08843286343286338,0.48485958485958486,-0.2272675736961452,0.39285714285714285,-0.14285714285714285,0.38095238095238093,-0.15476190476190477,-0.21957751641341997,-0.2910060878419914,0.22402597402597396,-0.08441558441558439,0.5299068986568987,-0.02379533850755955,0.32358276643990924,-0.15477221191506907,0.41233766233766234,-0.07142857142857145,0.3930789707187223,-0.08606996545149054,-0.19738550848793068,-0.1630251018507281
166,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP858;LNP782<-LNP782;LNP854<-LNP854;LNP858<-LNP193,0.38095238095238093,-0.16666666666666674,0.440018315018315,-0.06570559070559068,0.5277167277167276,-0.18441043083900244,0.5476190476190476,0.011904761904761862,0.5357142857142857,0.0,0.09759000729485333,0.026161435866281904,0.25324675324675316,-0.055194805194805185,0.5378418516349551,-0.015860385529503085,0.34863945578231287,-0.12971552257266544,0.5162337662337663,0.03246753246753248,0.4957983193277311,0.016649383157518294,0.03999232221113232,0.0743527288483349
