md_source_lnp_id,mapped_rows,active,doi_groups,mapped_lnp_ids,inactive,active_fraction,md_LNP_only_Rg_nm_mean_last100ns,md_LNP_core_Rg_nm_mean_last100ns,md_LNP_only_SASA_nm2_mean_last100ns,md_RNA_Rg_nm_mean_last100ns,md_LNP_RNA_Rg_nm_mean_last100ns,md_RNA_LNP_COM_distance_nm_mean_last100ns,md_RNA_LNP_mindist_nm_mean_last100ns,md_RNA_LNP_contacts_0p6nm_mean_last100ns,md_RNA_buried_fraction_contact_based_mean_last100ns,md_LNP_only_shape_anisotropy_kappa2_mean_last100ns,md_LNP_only_compactness_inv_Rg_1_per_nm_mean_last100ns,md_water_inside_LNP_core_RgSphere_count_fraction_of_total_water_mean_last100ns
LNP193,1,1,1,193,0,1.0,5.489443238,5.376125881,4054.701663,2.124011248,5.553874802,7.914356436,0.3470697188,155.7722772,0.1167681592,0.02506829487,0.1780959975,3.982436308e-05
LNP194,1,1,1,194,0,1.0,7.101046039603959,7.135909217821783,4707.760643564356,2.124910623762376,7.149568683168318,9.344267326732677,0.7275512732673268,14.178217821782178,0.0107495377564881,0.2193473303150998,0.1410106211718841,0.0090947516062154
LNP195,1,0,1,195,1,0.0,11.358418466607128,11.341151130519153,3677.57321224961,2.090463132162609,11.385549170764335,12.396088481333706,0.3867489708106422,65.83333333333333,0.049896731822751,0.3482841659220696,0.0882616801105028,0.0840286841279432
LNP782,2,2,2,782;875,0,1.0,5.811491940594056,4.58868065346535,6779.617455445545,2.1125544059405943,5.835522237623761,7.267792079207922,0.3484136514851487,360.0693069306931,0.2813529881034643,0.0095335973251702,0.1673944739306458,5.603014406033716e-05
LNP854,2,1,2,783;911,1,0.5,4.93617293069307,4.826088455445545,3576.9863465346534,2.122658108910891,5.001151435643564,7.525267326732673,0.3358069445544553,68.20792079207921,0.0560373470614616,0.0030948529024837,0.2013188084534357,8.215774848512889e-05
LNP858,6,1,4,636;687;781;922;923;931,5,0.16666666666666666,11.327454425742577,10.996099425742576,1016.6465940594056,2.123560346534653,10.968207019801978,5.766475247524753,0.3430204831683168,208.43564356435644,0.149654436759183,0.2087814469100862,0.087026729854831,0.1954791303720854
